Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,acceptability_threshold,dim_data,drifting_clients,filename,ideal_cluster_num,ideal_cluster_num_deviation,initial_points_per_generator,m,max_iter_global,max_iter_local,mean_max_val,mean_min_val,n_clients,n_generators_per_client,n_repeats,n_time_steps,n_unused_client_generators,next_timestep_new_points_per_generator,num_clusters_used,ratio_drifted_clients,ratio_new_data_distribution,ratio_unused_client_generators,run_mode,tol_global,tol_local,drift_detected_counter,false_positive_rate,initial_global_db_max,initial_global_db_mean,initial_global_db_median,initial_global_db_min,initial_global_db_std
2024-01-06 19:36:57,185ms,b3c24c8cc47746dc9929e75e9a5e21b1,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.05,2,5,,10,0.0,1000,2,10,50,5,-5,10,1,20,10,,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.6852090157599742,0.5259970280382091,0.5182203237323169,0.4030068616946033,0.07756896917587672
2024-01-06 19:34:15,195ms,bda675b64e64403ab462ae51af927e2c,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.05,2,5,,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.7110561532984059,0.5322791909364248,0.5236637903298225,0.4461758042675492,0.05992969807237914
2024-01-06 19:33:51,181ms,7069418cc3d84fbdab09070ee7e73780,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.025,100,5,,10,0.5,1000,2,10,50,5,-5,10,1,20,10,,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,41337.898245653254,35343.65312656094,35612.21999759669,26244.86817308866,4727.522968374069
2024-01-06 19:33:01,190ms,1d1aa4e918014c9095ec9446290b4be6,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.025,100,5,,10,0.0,1000,2,10,50,5,-5,10,1,20,10,,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.20714659382601575,0.2021782941630502,0.20256914542926224,0.19723598150126978,0.002685987118012141
2024-01-06 19:32:35,193ms,d0dfaa4f4ffa4a819ec555dab543c0af,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.025,100,5,,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.48842786137119487,0.46538986964289875,0.46672392965904075,0.4499301318606991,0.009198479333097349
2024-01-06 19:32:22,183ms,f8e08614a06547c3a61842c3798c2d4b,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.025,25,5,,10,0.5,1000,2,10,50,5,-5,10,1,20,10,,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,22514.214026178117,17865.631013315247,17235.440380554533,13160.03858484843,2935.118987314852
2024-01-06 19:31:44,183ms,dd6352cd26e541d590c8b757d2ca7ad9,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.025,25,5,,10,0.0,1000,2,10,50,5,-5,10,1,20,10,,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.2365991743426064,0.22280067548914678,0.22259672265749336,0.20959985489787586,0.0074929521901966984
2024-01-06 19:31:28,192ms,8a32234285844fbdb2d22956499b6089,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.025,25,5,,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.48075771449887716,0.45167710411546125,0.45236016554380587,0.42952387993055813,0.01480590418766848
2024-01-06 19:23:16,186ms,44a79a908f884b3ab25459f93d3170d0,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.025,2,5,,10,0.0,1000,2,10,50,5,-5,10,1,20,10,,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.6494084952832696,0.5306366372393702,0.5132819975440631,0.4027630503477937,0.08009979703973037
2024-01-06 19:20:40,189ms,0f925c719fe240d8b3989de364f4020c,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.025,2,5,,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.649373321714805,0.5247877028452232,0.5312967895234595,0.4392966358537695,0.05735741707399294
2024-01-06 19:20:14,183ms,5d3fa6e448e04b45998be529156d5361,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,100,5,,10,0.5,1000,2,10,50,5,-5,10,1,20,10,,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,39490.92565233168,35630.05838902163,36717.32430168973,26497.447931153918,3593.37092421249
2024-01-06 19:19:25,193ms,c364f43fc5754e75836817b3804aaebd,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,100,5,,10,0.0,1000,2,10,50,5,-5,10,1,20,10,,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.20522098298729383,0.20189656280211993,0.20159984485885837,0.1977515663117953,0.0021381572353058806
2024-01-06 19:18:59,194ms,856c203096ee4fb9acc7ca2bb67fc994,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,100,5,,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.47692665875158313,0.46444576202335985,0.466516974029862,0.44611467341662453,0.008241545906274069
2024-01-06 19:18:45,185ms,ffec5967fc8e4af59ea5ee738d6fe213,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,25,5,,10,0.5,1000,2,10,50,5,-5,10,1,20,10,,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,25068.71619201461,17691.14789859187,17988.76059578922,9696.744183151877,3243.6479272502847
2024-01-06 19:18:07,188ms,24ed5cf224304308802804d3530b602a,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,25,5,,10,0.0,1000,2,10,50,5,-5,10,1,20,10,,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.23636257060020543,0.22362591628837683,0.22170826586230225,0.21608965450354675,0.005549166622210206
2024-01-06 19:17:51,187ms,613770c307c54543af3c38c8c84a49f5,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,25,5,,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.468824270776582,0.44710135352517943,0.44820232773036167,0.42473878953035477,0.010519742624915677
2024-01-08 09:05:24,253ms,93fb0a5d84434e668454f36e96ddf7e8,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,2,5,./results/local_but_no_global_drift_2024-01-08_09-05-24_results.pkl,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,0,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,1,0.005,0.6085003838910683,0.5095821431055239,0.5067141759391602,0.4395474406224233,0.04037049428880365
2024-01-06 19:31:23,197ms,5ac4820cacce40208b7f2bb6c198ac0e,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.025,2,5,,10,0.5,1000,2,10,50,5,-5,10,1,20,10,,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,1,0.005,0.5949559827438577,0.4549456582801742,0.460890219485553,0.36139572494207345,0.058736166053958275
2024-01-06 19:06:54,200ms,b4a6c246878b492eab3651ce51f2f71f,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,2,5,,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,1,0.005,0.7363637143872857,0.5573820311200716,0.5440007041027217,0.44894452710939303,0.07545060152798094
2024-01-08 09:08:05,258ms,8dbd60ed2eab4bd8892c6a19370dad47,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,2,5,./results/local_but_no_global_drift_2024-01-08_09-08-05_results.pkl,10,0.0,1000,2,10,50,5,-5,10,1,20,10,0,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,15,0.075,0.6303290163199471,0.5317083068055111,0.5287773194541328,0.4264887236787481,0.06798966497019171
2024-01-06 19:09:39,186ms,f2de33a2b7214050ae93b698d19063c2,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,2,5,,10,0.0,1000,2,10,50,5,-5,10,1,20,10,,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,22,0.11,0.6395520834206975,0.5235350459562966,0.5178001636750078,0.40211818914775144,0.06909005446412576
2024-01-08 09:16:05,253ms,a4e057d09d144b72825ce85f82c9c2cd,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,2,5,./results/local_but_no_global_drift_2024-01-08_09-16-05_results.pkl,10,0.5,1000,2,10,50,5,-5,10,1,20,10,0,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,29,0.145,0.532523535654855,0.44443648682072323,0.454866977877553,0.35278402335492554,0.04918232180338107
2024-01-06 19:17:46,182ms,25b8c5862b6847eba1afa628ce5533bf,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,2,5,,10,0.5,1000,2,10,50,5,-5,10,1,20,10,,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,29,0.145,0.6117459034402247,0.45319811114621966,0.4436962591169504,0.35452680943607146,0.06632731056441198
